Source,Target,Type,Id,Label,Weight,1,2
Charles University,http://www.wikidata.org/entity/Q3057340,Undirected,6995,,1,Nazi Germany,nationality
Charles University,http://www.wikidata.org/entity/Q72701,Undirected,6996,,1,Kingdom of Prussia,nationality
Charles University,http://www.wikidata.org/entity/Q36545931,Undirected,6997,,1,Kingdom of Saxony,nationality
Charles University,http://www.wikidata.org/entity/Q5837098,Undirected,6998,,1,German Reich,nationality
Charles University,http://www.wikidata.org/entity/Q3057217,Undirected,6999,,1,Switzerland,nationality
Charles University,http://www.wikidata.org/entity/Q5406518,Undirected,7000,,1,Germany,nationality
Charles University,http://www.wikidata.org/entity/Q4494983,Undirected,7001,,1,Austria-Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q21612935,Undirected,7002,,1,Cisleithania,nationality
Charles University,http://www.wikidata.org/entity/Q21506452,Undirected,7003,,1,Austrian Empire,nationality
Charles University,http://www.wikidata.org/entity/Q1446766,Undirected,7004,,1,Austria-Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q61546,Undirected,7005,,1,Kingdom of Prussia,nationality
Charles University,http://www.wikidata.org/entity/Q4360385,Undirected,7006,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q78907,Undirected,7007,,1,Austrian Empire,nationality
Charles University,http://www.wikidata.org/entity/Q1450997,Undirected,7008,,1,Belgium,nationality
Charles University,http://www.wikidata.org/entity/Q3085331,Undirected,7009,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q71580,Undirected,7010,,1,Russian Empire,nationality
Charles University,http://www.wikidata.org/entity/Q66612,Undirected,7011,,1,Kingdom of Württemberg,nationality
Charles University,http://www.wikidata.org/entity/Q15300543,Undirected,7012,,1,Germany,nationality
Charles University,http://www.wikidata.org/entity/Q76159,Undirected,7013,,1,Empire of Brazil,nationality
Charles University,http://www.wikidata.org/entity/Q2586034,Undirected,7014,,1,Duchy of Holstein,nationality
Charles University,http://www.wikidata.org/entity/Q78609,Undirected,7015,,1,Austria-Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q5503949,Undirected,7016,,1,Germany,nationality
Charles University,http://www.wikidata.org/entity/Q872700,Undirected,7017,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q72899,Undirected,7018,,1,Grand Duchy of Baden,nationality
Charles University,http://www.wikidata.org/entity/Q1381245,Undirected,7019,,1,Kingdom of Great Britain,nationality
Charles University,http://www.wikidata.org/entity/Q2654973,Undirected,7020,,1,United States of America,nationality
Charles University,http://www.wikidata.org/entity/Q21514634,Undirected,7021,,1,Germany,nationality
Charles University,http://www.wikidata.org/entity/Q5390260,Undirected,7022,,1,Ottoman Empire,nationality
Charles University,http://www.wikidata.org/entity/Q5879318,Undirected,7023,,1,Italy,nationality
Charles University,http://www.wikidata.org/entity/Q84181,Undirected,7024,,1,Habsburg monarchy,nationality
Charles University,http://www.wikidata.org/entity/Q2634689,Undirected,7025,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q3776531,Undirected,7026,,1,Kingdom of Italy,nationality
Charles University,http://www.wikidata.org/entity/Q2386863,Undirected,7027,,1,Russian Empire,nationality
Charles University,http://www.wikidata.org/entity/Q726124,Undirected,7028,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q1120552,Undirected,7029,,1,Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q533348,Undirected,7030,,1,Sweden,nationality
Charles University,http://www.wikidata.org/entity/Q214792,Undirected,7031,,1,Germany,nationality
Charles University,http://www.wikidata.org/entity/Q67102,Undirected,7032,,1,Kingdom of Prussia,nationality
Charles University,http://www.wikidata.org/entity/Q85498,Undirected,7033,,1,Germany,nationality
Charles University,http://www.wikidata.org/entity/Q134118,Undirected,7034,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q3132046,Undirected,7035,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q1618426,Undirected,7036,,1,Germany,nationality
Charles University,http://www.wikidata.org/entity/Q3139666,Undirected,7037,,1,United States of America,nationality
Charles University,http://www.wikidata.org/entity/Q718866,Undirected,7038,,1,United Kingdom of Great Britain and Ireland,nationality
Charles University,http://www.wikidata.org/entity/Q2718582,Undirected,7039,,1,United States of America,nationality
Charles University,http://www.wikidata.org/entity/Q4172636,Undirected,7040,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q705803,Undirected,7041,,1,Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q4224039,Undirected,7042,,1,United States of America,nationality
Charles University,http://www.wikidata.org/entity/Q21506287,Undirected,7043,,1,Bulgaria,nationality
Charles University,http://www.wikidata.org/entity/Q3159964,Undirected,7044,,1,Switzerland,nationality
Charles University,http://www.wikidata.org/entity/Q3170540,Undirected,7045,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q3173773,Undirected,7046,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q4084961,Undirected,7047,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q12024839,Undirected,7048,,1,Austria-Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q13402890,Undirected,7049,,1,Czechoslovakia,nationality
Charles University,http://www.wikidata.org/entity/Q4430625,Undirected,7050,,1,Czech Republic,nationality
Charles University,http://www.wikidata.org/entity/Q78737,Undirected,7051,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q36587384,Undirected,7052,,1,Austria-Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q4292977,Undirected,7053,,1,Austrian Empire,nationality
Charles University,http://www.wikidata.org/entity/Q63744,Undirected,7054,,1,Switzerland,nationality
Charles University,http://www.wikidata.org/entity/Q6215799,Undirected,7055,,1,Germany,nationality
Charles University,http://www.wikidata.org/entity/Q5932976,Undirected,7056,,1,Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q114078,Undirected,7057,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q88712,Undirected,7058,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q9012388,Undirected,7059,,1,Poland,nationality
Charles University,http://www.wikidata.org/entity/Q5933549,Undirected,7060,,1,United Kingdom,nationality
Charles University,http://www.wikidata.org/entity/Q2502575,Undirected,7061,,1,Austria-Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q5936543,Undirected,7062,,1,Austria-Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q4368181,Undirected,7063,,1,Austria-Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q950581,Undirected,7064,,1,Austria-Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q18783417,Undirected,7065,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q12349965,Undirected,7066,,1,Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q157501,Undirected,7067,,1,United Kingdom of Great Britain and Ireland,nationality
Charles University,http://www.wikidata.org/entity/Q78990,Undirected,7068,,1,Austrian Empire,nationality
Charles University,http://www.wikidata.org/entity/Q68637,Undirected,7069,,1,Germany,nationality
Charles University,http://www.wikidata.org/entity/Q543250,Undirected,7070,,1,Austrian Empire,nationality
Charles University,http://www.wikidata.org/entity/Q2597737,Undirected,7071,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q1036002,Undirected,7072,,1,Austrian Empire,nationality
Charles University,http://www.wikidata.org/entity/Q5957312,Undirected,7073,,1,Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q1109649,Undirected,7074,,1,Czechoslovakia,nationality
Charles University,http://www.wikidata.org/entity/Q5958231,Undirected,7075,,1,Argentina,nationality
Charles University,http://www.wikidata.org/entity/Q5958282,Undirected,7076,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q65130,Undirected,7077,,1,Saxe-Weimar-Eisenach,nationality
Charles University,http://www.wikidata.org/entity/Q5958320,Undirected,7078,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q649954,Undirected,7079,,1,Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q21518242,Undirected,7080,,1,Kingdom of Denmark,nationality
Charles University,http://www.wikidata.org/entity/Q21388760,Undirected,7081,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q16593613,Undirected,7082,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q5982475,Undirected,7083,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q5982499,Undirected,7084,,1,Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q1848893,Undirected,7085,,1,Spain,nationality
Charles University,http://www.wikidata.org/entity/Q3266829,Undirected,7086,,1,Ecuador,nationality
Charles University,http://www.wikidata.org/entity/Q726012,Undirected,7087,,1,Serbia,nationality
Charles University,http://www.wikidata.org/entity/Q13640976,Undirected,7088,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q2601687,Undirected,7089,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q3856640,Undirected,7090,,1,Kingdom of Italy,nationality
Charles University,http://www.wikidata.org/entity/Q3856667,Undirected,7091,,1,Kingdom of Italy,nationality
Charles University,http://www.wikidata.org/entity/Q6016606,Undirected,7092,,1,Czechoslovakia,nationality
Charles University,http://www.wikidata.org/entity/Q1947855,Undirected,7093,,1,Austrian Empire,nationality
Charles University,http://www.wikidata.org/entity/Q202106,Undirected,7094,,1,Kingdom of Italy,nationality
Charles University,http://www.wikidata.org/entity/Q1243218,Undirected,7095,,1,Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q730310,Undirected,7096,,1,Kingdom of Denmark,nationality
Charles University,http://www.wikidata.org/entity/Q2640364,Undirected,7097,,1,Russian Empire,nationality
Charles University,http://www.wikidata.org/entity/Q4503394,Undirected,7098,,1,Russia,nationality
Charles University,http://www.wikidata.org/entity/Q21505238,Undirected,7099,,1,Soviet Union,nationality
Charles University,http://www.wikidata.org/entity/Q6054688,Undirected,7100,,1,Germany,nationality
Charles University,http://www.wikidata.org/entity/Q78630,Undirected,7101,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q6067165,Undirected,7102,,1,United States of America,nationality
Charles University,http://www.wikidata.org/entity/Q21509626,Undirected,7103,,1,Switzerland,nationality
Charles University,http://www.wikidata.org/entity/Q76111,Undirected,7104,,1,North German Confederation,nationality
Charles University,http://www.wikidata.org/entity/Q2688176,Undirected,7105,,1,Kingdom of Prussia,nationality
Charles University,http://www.wikidata.org/entity/Q5625930,Undirected,7106,,1,Sweden,nationality
Charles University,http://www.wikidata.org/entity/Q3904186,Undirected,7107,,1,Kingdom of Italy,nationality
Charles University,http://www.wikidata.org/entity/Q583036,Undirected,7108,,1,Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q62278,Undirected,7109,,1,Germany,nationality
Charles University,http://www.wikidata.org/entity/Q98280,Undirected,7110,,1,German Empire,nationality
Charles University,http://www.wikidata.org/entity/Q4140972,Undirected,7111,,1,Switzerland,nationality
Charles University,http://www.wikidata.org/entity/Q2176541,Undirected,7112,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q9074850,Undirected,7113,,1,Principality of Serbia,nationality
Charles University,http://www.wikidata.org/entity/Q13427189,Undirected,7114,,1,German Democratic Republic,nationality
Charles University,http://www.wikidata.org/entity/Q79107,Undirected,7115,,1,Austrian Empire,nationality
Charles University,http://www.wikidata.org/entity/Q113299,Undirected,7116,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q39008,Undirected,7117,,1,Kingdom of Saxony,nationality
Charles University,http://www.wikidata.org/entity/Q712566,Undirected,7118,,1,Greece,nationality
Charles University,http://www.wikidata.org/entity/Q2426520,Undirected,7119,,1,Austria,nationality
Charles University,http://www.wikidata.org/entity/Q4002954,Undirected,7120,,1,Kingdom of Italy,nationality
Charles University,http://www.wikidata.org/entity/Q114049,Undirected,7121,,1,Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q6163148,Undirected,7122,,1,Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q584241,Undirected,7123,,1,Hungary,nationality
Charles University,http://www.wikidata.org/entity/Q6164489,Undirected,7124,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q15454843,Undirected,7125,,1,Bulgaria,nationality
Charles University,http://www.wikidata.org/entity/Q63251,Undirected,7126,,1,France,nationality
Charles University,http://www.wikidata.org/entity/Q23302886,Undirected,7127,,1,United States of America,nationality
Charles University,http://www.wikidata.org/entity/Q2881785,Undirected,7128,,1,Canada,nationality
http://www.wikidata.org/entity/Q21607127,Leibniz Institute of Plant Genetics and Crop Plant Research,Undirected,7129,,1,Kingdom of Prussia,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q2368398,Undirected,7130,,1,Soviet Union,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5666633,Undirected,7131,,1,Germany,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q2839791,Undirected,7132,,1,France,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5696701,Undirected,7133,,1,Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5696703,Undirected,7134,,1,Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5706975,Undirected,7135,,1,Switzerland,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5725954,Undirected,7136,,1,Spain,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q6397749,Undirected,7137,,1,Bulgaria,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5749296,Undirected,7138,,1,Germany,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5765026,Undirected,7139,,1,France,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q2958169,Undirected,7140,,1,France,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q890698,Undirected,7141,,1,United Kingdom,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q4263637,Undirected,7142,,1,Soviet Union,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5573871,Undirected,7143,,1,France,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q720666,Undirected,7144,,1,Romania,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5837098,Undirected,7145,,1,German Reich,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q3057217,Undirected,7146,,1,Switzerland,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q70854,Undirected,7147,,1,Kingdom of Prussia,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5649226,Undirected,7148,,1,Germany,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q2586034,Undirected,7149,,1,Duchy of Holstein,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q6443014,Undirected,7150,,1,France,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q4147990,Undirected,7151,,1,France,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q872700,Undirected,7152,,1,Austria,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q3776531,Undirected,7153,,1,Kingdom of Italy,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q6090892,Undirected,7154,,1,Sweden,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q912007,Undirected,7155,,1,Sweden,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q3127253,Undirected,7156,,1,Finland,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q21512721,Undirected,7157,,1,United Kingdom,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5928718,Undirected,7158,,1,France,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5928874,Undirected,7159,,1,France,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q6206655,Undirected,7160,,1,United Kingdom,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q1176670,Undirected,7161,,1,Austrian Empire,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q2617258,Undirected,7162,,1,United Kingdom,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q4368181,Undirected,7163,,1,Austria-Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q12349965,Undirected,7164,,1,Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q3193452,Undirected,7165,,1,Austria-Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q21607408,Undirected,7166,,1,United States of America,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q16593613,Undirected,7167,,1,France,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q5982499,Undirected,7168,,1,Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q19288701,Undirected,7169,,1,France,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q13640976,Undirected,7170,,1,Austria,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q3856640,Undirected,7171,,1,Kingdom of Italy,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q1947922,Undirected,7172,,1,Germany,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q6024616,Undirected,7173,,1,Pakistan,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q1243218,Undirected,7174,,1,Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q6051913,Undirected,7175,,1,Kingdom of Italy,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q4521658,Undirected,7176,,1,German Democratic Republic,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q21514435,Undirected,7177,,1,Germany,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q21391785,Undirected,7178,,1,Austria,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q1354117,Undirected,7179,,1,France,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q3904186,Undirected,7180,,1,Kingdom of Italy,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q6113444,Undirected,7181,,1,Germany,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q2332170,Undirected,7182,,1,United States of America,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q13427189,Undirected,7183,,1,German Democratic Republic,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q98268,Undirected,7184,,1,Germany,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q21523080,Undirected,7185,,1,Kingdom of Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q2426520,Undirected,7186,,1,Austria,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q18029152,Undirected,7187,,1,German Reich,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q6163148,Undirected,7188,,1,Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q584241,Undirected,7189,,1,Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q2040679,Undirected,7190,,1,Russian Empire,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q1319463,Undirected,7191,,1,Soviet Union,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q15454843,Undirected,7192,,1,Bulgaria,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q68942,Undirected,7193,,1,Germany,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q1123633,Undirected,7194,,1,Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q21613720,Undirected,7195,,1,Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q840188,Undirected,7196,,1,Hungary,nationality
Leibniz Institute of Plant Genetics and Crop Plant Research,http://www.wikidata.org/entity/Q2754091,Undirected,7197,,1,France,nationality
http://www.wikidata.org/entity/Q1160114,University of Tübingen,Undirected,7198,,1,Hungary,nationality
University of Tübingen,http://www.wikidata.org/entity/Q62855,Undirected,7199,,1,Kingdom of Bavaria,nationality
University of Tübingen,http://www.wikidata.org/entity/Q65899,Undirected,7200,,1,Russian Empire,nationality
University of Tübingen,http://www.wikidata.org/entity/Q1340280,Undirected,7201,,1,France,nationality
University of Tübingen,http://www.wikidata.org/entity/Q497231,Undirected,7202,,1,Germany,nationality
University of Tübingen,http://www.wikidata.org/entity/Q369737,Undirected,7203,,1,Hungary,nationality
University of Tübingen,http://www.wikidata.org/entity/Q123057,Undirected,7204,,1,Switzerland,nationality
University of Tübingen,http://www.wikidata.org/entity/Q728729,Undirected,7205,,1,Russian Empire,nationality
University of Tübingen,http://www.wikidata.org/entity/Q65685,Undirected,7206,,1,Kingdom of Bavaria,nationality
University of Tübingen,http://www.wikidata.org/entity/Q522467,Undirected,7207,,1,Kingdom of Sardinia,nationality
University of Tübingen,http://www.wikidata.org/entity/Q465834,Undirected,7208,,1,France,nationality
University of Tübingen,http://www.wikidata.org/entity/Q64983,Undirected,7209,,1,Kingdom of Württemberg,nationality
University of Tübingen,http://www.wikidata.org/entity/Q5109597,Undirected,7210,,1,Germany,nationality
University of Tübingen,http://www.wikidata.org/entity/Q643765,Undirected,7211,,1,Denmark,nationality
University of Tübingen,http://www.wikidata.org/entity/Q66205,Undirected,7212,,1,Holy Roman Empire,nationality
University of Tübingen,http://www.wikidata.org/entity/Q34430,Undirected,7213,,1,Switzerland,nationality
University of Tübingen,http://www.wikidata.org/entity/Q5837098,Undirected,7214,,1,German Reich,nationality
University of Tübingen,http://www.wikidata.org/entity/Q708002,Undirected,7215,,1,United Kingdom,nationality
University of Tübingen,http://www.wikidata.org/entity/Q78907,Undirected,7216,,1,Austrian Empire,nationality
University of Tübingen,http://www.wikidata.org/entity/Q76159,Undirected,7217,,1,Empire of Brazil,nationality
University of Tübingen,http://www.wikidata.org/entity/Q78609,Undirected,7218,,1,Austria-Hungary,nationality
University of Tübingen,http://www.wikidata.org/entity/Q72899,Undirected,7219,,1,Grand Duchy of Baden,nationality
University of Tübingen,http://www.wikidata.org/entity/Q973709,Undirected,7220,,1,Switzerland,nationality
University of Tübingen,http://www.wikidata.org/entity/Q84181,Undirected,7221,,1,Habsburg monarchy,nationality
University of Tübingen,http://www.wikidata.org/entity/Q2634689,Undirected,7222,,1,France,nationality
University of Tübingen,http://www.wikidata.org/entity/Q2517097,Undirected,7223,,1,Belgium,nationality
University of Tübingen,http://www.wikidata.org/entity/Q61635,Undirected,7224,,1,Kingdom of Württemberg,nationality
University of Tübingen,http://www.wikidata.org/entity/Q3159964,Undirected,7225,,1,Switzerland,nationality
University of Tübingen,http://www.wikidata.org/entity/Q113129,Undirected,7226,,1,United States of America,nationality
University of Tübingen,http://www.wikidata.org/entity/Q6215799,Undirected,7227,,1,Germany,nationality
University of Tübingen,http://www.wikidata.org/entity/Q74682,Undirected,7228,,1,Germany,nationality
University of Tübingen,http://www.wikidata.org/entity/Q4368181,Undirected,7229,,1,Austria-Hungary,nationality
University of Tübingen,http://www.wikidata.org/entity/Q71374,Undirected,7230,,1,Kingdom of Prussia,nationality
University of Tübingen,http://www.wikidata.org/entity/Q65130,Undirected,7231,,1,Saxe-Weimar-Eisenach,nationality
University of Tübingen,http://www.wikidata.org/entity/Q86271,Undirected,7232,,1,Germany,nationality
University of Tübingen,http://www.wikidata.org/entity/Q1250009,Undirected,7233,,1,Germany,nationality
University of Tübingen,http://www.wikidata.org/entity/Q62829,Undirected,7234,,1,Kingdom of Prussia,nationality
University of Tübingen,http://www.wikidata.org/entity/Q2612272,Undirected,7235,,1,Sweden,nationality
University of Tübingen,http://www.wikidata.org/entity/Q595066,Undirected,7236,,1,France,nationality
University of Tübingen,http://www.wikidata.org/entity/Q1113837,Undirected,7237,,1,Spain,nationality
University of Tübingen,http://www.wikidata.org/entity/Q2329444,Undirected,7238,,1,Kingdom of Prussia,nationality
University of Tübingen,http://www.wikidata.org/entity/Q1354117,Undirected,7239,,1,France,nationality
University of Tübingen,http://www.wikidata.org/entity/Q583036,Undirected,7240,,1,Hungary,nationality
University of Tübingen,http://www.wikidata.org/entity/Q545953,Undirected,7241,,1,France,nationality
University of Tübingen,http://www.wikidata.org/entity/Q155764,Undirected,7242,,1,United Kingdom of Great Britain and Ireland,nationality
University of Tübingen,http://www.wikidata.org/entity/Q4140972,Undirected,7243,,1,Switzerland,nationality
University of Tübingen,http://www.wikidata.org/entity/Q2616431,Undirected,7244,,1,Sweden,nationality
University of Tübingen,http://www.wikidata.org/entity/Q113299,Undirected,7245,,1,Austria,nationality
University of Tübingen,http://www.wikidata.org/entity/Q39008,Undirected,7246,,1,Kingdom of Saxony,nationality
University of Tübingen,http://www.wikidata.org/entity/Q637799,Undirected,7247,,1,Mauritius,nationality
University of Tübingen,http://www.wikidata.org/entity/Q15431461,Undirected,7248,,1,Germany,nationality
University of Tübingen,http://www.wikidata.org/entity/Q3030442,Undirected,7249,,1,Uruguay,nationality
University of Tübingen,http://www.wikidata.org/entity/Q2658277,Undirected,7250,,1,Russian Empire,nationality
Staatliches Naturhistorisches Museum Braunschweig,http://www.wikidata.org/entity/Q216207,Undirected,7251,,1,Germany,nationality
Staatliches Naturhistorisches Museum Braunschweig,http://www.wikidata.org/entity/Q4251474,Undirected,7252,,1,Kingdom of the Netherlands,nationality
Staatliches Naturhistorisches Museum Braunschweig,http://www.wikidata.org/entity/Q73747,Undirected,7253,,1,German Empire,nationality
Staatliches Naturhistorisches Museum Braunschweig,http://www.wikidata.org/entity/Q881897,Undirected,7254,,1,Austria-Hungary,nationality
Staatliches Naturhistorisches Museum Braunschweig,http://www.wikidata.org/entity/Q1038522,Undirected,7255,,1,German Empire,nationality
Staatliches Naturhistorisches Museum Braunschweig,http://www.wikidata.org/entity/Q5406986,Undirected,7256,,1,Germany,nationality
Staatliches Naturhistorisches Museum Braunschweig,http://www.wikidata.org/entity/Q60592,Undirected,7257,,1,Kingdom of Prussia,nationality
Staatliches Naturhistorisches Museum Braunschweig,http://www.wikidata.org/entity/Q15300187,Undirected,7258,,1,United States of America,nationality
Staatliches Naturhistorisches Museum Braunschweig,http://www.wikidata.org/entity/Q60751,Undirected,7259,,1,Kingdom of Prussia,nationality
